national,work_type,state,lot_size,price,unit,notes,source,last_updated,tier,tier_label,tier_note,region_override
HUD,Grass Cut - Recut,North Dakota,10001-20000 sf,100.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,Ohio,1-10000 sf,85.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,Ohio,10001-20000 sf,105.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,Ohio,1-10000 sf,80.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,Ohio,10001-20000 sf,100.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,Oklahoma,1-10000 sf,85.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,Oklahoma,10001-20000 sf,105.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,Oklahoma,1-10000 sf,80.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,Oklahoma,10001-20000 sf,100.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,Oregon,1-10000 sf,100.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,Oregon,10001-20000 sf,120.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,Oregon,1-10000 sf,95.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,Oregon,10001-20000 sf,115.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,Pennsylvania,1-10000 sf,95.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,Pennsylvania,10001-20000 sf,115.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,Pennsylvania,1-10000 sf,90.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,Pennsylvania,10001-20000 sf,110.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,Rhode Island,1-10000 sf,100.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,Rhode Island,10001-20000 sf,120.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,Rhode Island,1-10000 sf,95.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,Rhode Island,10001-20000 sf,115.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,South Carolina,1-10000 sf,85.0,per cut,March 1 - Nov 30 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,South Carolina,10001-20000 sf,105.0,per cut,March 1 - Nov 30 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,South Carolina,1-10000 sf,80.0,per cut,March 1 - Nov 30 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,South Carolina,10001-20000 sf,100.0,per cut,March 1 - Nov 30 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,South Dakota,1-10000 sf,85.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,South Dakota,10001-20000 sf,105.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,South Dakota,1-10000 sf,80.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,South Dakota,10001-20000 sf,100.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,Tennessee,1-10000 sf,85.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,Tennessee,10001-20000 sf,105.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,Tennessee,1-10000 sf,80.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,Tennessee,10001-20000 sf,100.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,Texas,1-10000 sf,85.0,per cut,March 1 - Nov 30 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,Texas,10001-20000 sf,105.0,per cut,March 1 - Nov 30 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,Texas,1-10000 sf,80.0,per cut,March 1 - Nov 30 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,Texas,10001-20000 sf,100.0,per cut,March 1 - Nov 30 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,Utah,1-10000 sf,85.0,per cut,April 1 - Oct 31 once/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,Utah,10001-20000 sf,105.0,per cut,April 1 - Oct 31 once/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,Utah,1-10000 sf,80.0,per cut,April 1 - Oct 31 once/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,Utah,10001-20000 sf,100.0,per cut,April 1 - Oct 31 once/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,Vermont,1-10000 sf,100.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,Vermont,10001-20000 sf,120.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,Vermont,1-10000 sf,95.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,Vermont,10001-20000 sf,115.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,Virginia,1-10000 sf,95.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,Virginia,10001-20000 sf,115.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,Virginia,1-10000 sf,90.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,Virginia,10001-20000 sf,110.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,Washington,1-10000 sf,100.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,Washington,10001-20000 sf,120.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,Washington,1-10000 sf,95.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,Washington,10001-20000 sf,115.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,Washington DC,1-10000 sf,95.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,Washington DC,10001-20000 sf,115.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,Washington DC,1-10000 sf,90.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,Washington DC,10001-20000 sf,110.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,West Virginia,1-10000 sf,95.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,West Virginia,10001-20000 sf,115.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,West Virginia,1-10000 sf,90.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,West Virginia,10001-20000 sf,110.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,Wisconsin,1-10000 sf,85.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,Wisconsin,10001-20000 sf,105.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,Wisconsin,1-10000 sf,80.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,Wisconsin,10001-20000 sf,100.0,per cut,April 1 - Oct 31 twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,Wyoming,1-10000 sf,85.0,per cut,April 1 - Oct 31 once/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,Wyoming,10001-20000 sf,105.0,per cut,April 1 - Oct 31 once/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,Wyoming,1-10000 sf,80.0,per cut,April 1 - Oct 31 once/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,Wyoming,10001-20000 sf,100.0,per cut,April 1 - Oct 31 once/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,Hawaii,1-10000 sf,110.0,per cut,All year twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Initial,Hawaii,10001-20000 sf,130.0,per cut,All year twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,Hawaii,1-10000 sf,105.0,per cut,All year twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Grass Cut - Recut,Hawaii,10001-20000 sf,125.0,per cut,All year twice/month,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Winterization - Dry,All States,,100.0,per unit,Maximum allowable,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Winterization - Wet/Steam,All States,,150.0,per unit,Maximum allowable,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Winterization - Wet/Steam Additional Unit,All States,,90.0,per additional unit,Maximum allowable,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Winterization - Radiant,All States,,250.0,per unit,Maximum allowable,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Winterization - Radiant Additional Unit,All States,,125.0,per additional unit,Maximum allowable,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Re-winterization,All States,,50.0,per occurrence,Maximum allowable,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Lockset Replacement - Main Entry,All States,,60.0,per door,Maximum allowable,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Lockset Replacement - Other Doors,All States,,20.0,each,Maximum allowable,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Re-keying,All States,,10.0,per keyhole,Maximum allowable,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Padlock/Hasp Installation,All States,,40.0,each,Maximum allowable,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Lockbox with duplicate HUD keys,All States,,40.0,one time,Maximum allowable,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Debris Removal - Interior/Exterior,All States,,1250.0,maximum,Up to $1250 included; then $50/CY additional,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Debris Removal - Additional,All States,,50.0,per cubic yard,Over base allowable,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Broom Swept Cleaning,All States,,50.0,flat,Maximum allowable,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Boarding/Securing - Materials,All States,,0.9,per United Inch,Length + Width in inches = UI,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Re-glazing,All States,,1.5,per United Inch,,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Window Lock Replacement,All States,,5.0,each,Maximum $50 per property,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Emergency Contact Posting,All States,,10.0,one time,Maximum allowable,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Initial Inspection,All States,,20.0,per property,$15 per each additional unit,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Ongoing Vacant Inspection,All States,,20.0,per property,$15 per each additional unit,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Initial Vacant Property Inspection,All States,,35.0,one time,$15 per each additional unit,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Photographs,All States,,30.0,maximum per property,,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Temporary Roof Repair/Tarping,All States,,600.0,maximum per property,,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Permanent Roof Repair/Patching,All States,,1000.0,maximum per property,,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Chimney Capping,All States,,100.0,each,,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Basement Water Pumping,All States,,500.0,maximum per property,,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Gutter Cleaning and Repair,All States,,1.0,per linear foot,Maximum $100 per property,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Sump Pump Replacement,All States,,300.0,maximum per property,,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Sump Pump Repair,All States,,50.0,maximum,,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Tree Trimming,All States,,250.0,maximum per 12 months,,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Shrub Trimming,All States,,200.0,maximum per 12 months,,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Snow/Ice Removal,All States,,75.0,maximum per occurrence,,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Swimming Pool Securing - In-ground,All States,,1250.0,maximum,All work including cover installation,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Swimming Pool Securing - Above Ground,All States,,500.0,maximum,All work including cover installation,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Swimming Pool Draining,All States,,300.0,maximum per property,,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Swimming Pool Monthly Maintenance,All States,,100.0,maximum per month,,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
HUD,Mold Treatment,All States,,300.0,maximum per property,Includes medium removal and inhibitor chemicals,HUD Mortgagee Letter 2016-02,2016-02-01,1,Verified Official,Direct from HUD Mortgagee Letter 2016-02,
